wkt_geom,Latitude,Longitude,Name,Icon,IconColor,site_name,country,area,location,mpa,protection,programs,ATRC depth,ATRC years,RLS date-d,old_site_c,wave_expos,relief,slope,currents,realm,province,ecoregion,lat_zone,geom,temperature_mean_2020,silicate_mean_2020,salinity_mean,primary_productivity_mean_2020,phosphate_mean_2020,pH_mean_2020,nitrate_mean_2020,agricultural_diffuse_source_runoff,marine_debris,recreational_fishing_vessel,Commercial_fishing_vessel,iron_mean_2020,dissolved_O2_mean_2020,current_velocity_mean_2020,current_direction_mean_2020,mixed_layer_depth_mean_2020,air_temperature_mean_2020,chlorophyll_mean_2020
Point (147.34187000000000012 -42.9666300000000021),-42.96663,147.34187,TAS212,165,#0000FF,Alum Cliffs,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,"ATRC, RLS","5.1m,5.2m,5.3m,5.4",2010,"11/02/2010-5m, 11/02/2010-5.1m","4614,Derwent14,DE39",2,2,2,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E610000079AF5A99F06A62408FAA2688BA7B45C0,14.19418525,2.795922191,35.21972832,7.441044149,0.330699492,8.106603992,2.765601417,0.368020713,0,0.381539911,0.001534914,0.002214473,264.2832989,0.087084462,84.190334,13.68441734,11.92412923,1.755616018
Point (147.34134000000000242 -42.96334000000000231),-42.96334,147.34134,TAS215,165,#0000FF,Alum Cliffs Central,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,"10/03/2008-3.5m, 14/11/2009-4m, 14/11/2009-5m","DE21,DE3,RSS1_246,3DE",2,2,2,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E6100000221ADD41EC6A6240DE76A1B94E7B45C0,14.19418525,2.795922191,35.21972832,7.441044149,0.330699492,8.106603992,2.765601417,0.368020713,0,0.381539911,0.001534914,0.002214473,264.2832989,0.087084462,84.190334,13.68441734,11.92412923,1.755616018
Point (147.3553799999999967 -42.95324000000000098),-42.95324,147.35538,TAS217,165,#0000FF,Taroona reserve,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,"02/06/2008-2m, 02/06/2008-4.2m, 09/01/2021-4m, 10/01/2021-4m","DJ1_243,DE50",2,3,2,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E6100000E1B4E0455F6B6240999EB0C4037A45C0,14.19418525,2.795922191,35.21972832,7.441044149,0.330699492,8.106603992,2.765601417,0.368020713,0,0.381539911,0.001534914,0.002214473,264.2832989,0.087084462,84.190334,13.68441734,11.92412923,1.755616018
Point (147.35453000000001111 -42.95313000000000159),-42.95313,147.35453,TAS218,165,#0000FF,Crayfish Point,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,"10/02/2010-4m, 10/02/2010-4.1m","Derwent12,DE37",2,3,2,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E61000006E6E4C4F586B6240126BF129007A45C0,14.19418525,2.795922191,35.21972832,7.441044149,0.330699492,8.106603992,2.765601417,0.368020713,0,0.381539911,0.001534914,0.002214473,264.2832989,0.087084462,84.190334,13.68441734,11.92412923,1.755616018
Point (147.34113999999999578 -43.21800000000000352),-43.218,147.34114,TAS22,165,#0000FF,Great Bay Nth,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,04/12/2008-2m,ESOhon24_222,1,2,2,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E610000070EB6E9EEA6A624096438B6CE79B45C0,14.28436999,2.407025634,35.27525656,5.570757244,0.37979316,8.10082452,3.45633227,0.14554961,0.507015407,0.339655489,7.32E-05,0.001519498,263.5856269,0.159152256,47.25409575,9.638172809,12.03661072,1.376897243
Point (147.41686999999998875 -42.94960999999999984),-42.94961,147.41687,TAS221,165,#0000FF,Gypsy Shoal,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,"15/11/2009-10m, 15/11/2009-10.1m","DE6,6DE",2,2,2,2,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E6100000DF15C1FF566D62402FFA0AD28C7945C0,14.2059973,2.881034087,35.22379358,7.831171525,0.318998505,8.107926011,2.599870381,0.368020713,0,0.381539911,0.001534914,0.00237531,264.4001509,0.09631748,83.08242252,9.541712626,11.95093912,1.83354305
Point (147.35579000000001315 -42.94751999999999725),-42.94752,147.35579,TAS222,165,#0000FF,Seaview Ave Taroona,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,15/01/2009-1.6m,"MLD48_331,DE23",1,3,1,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E6100000CDC7B5A1626B62402927DA55487945C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.40889999999998849 -42.94026000000000209),-42.94026,147.4089,TAS223,165,#0000FF,Triworks Reef,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,"13/11/2009-4m, 13/11/2009-5m","1DE,DE1",1,2,2,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E6100000B3EA73B5156D624054DE8E705A7845C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.36162999999999101 -42.93256000000000228),-42.93256,147.36163,TAS225,165,#0000FF,"The Grange, Taroona",Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,ATRC,"4.1m,4.2",2010,#N/A,4612,1,2,2,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E610000014E81379926B624064C746205E7745C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.40925999999998908 -42.93041999999999803),-42.93042,147.40926,TAS226,165,#0000FF,Tranmere Point,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,"ATRC, RLS","3.1m,3.2m,3.3m,3.4",2010,"10/02/2010-3m, 10/02/2010-3.1m","DE36,4611,Derwent11",1,2,2,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E6100000F4716DA8186D6240ACC5A700187745C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.36056999999999562 -42.91821999999999804),-42.91822,147.36057,TAS228,165,#0000FF,SandyBayReefSouth,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,26/11/2009-2m,"11DE,DE11",1,2,2,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E610000066BD18CA896B62403D44A33B887545C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.35895999999999617 -42.9133899999999997),-42.91339,147.35896,TAS229,165,#0000FF,LongBeach Sth,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,19/01/2009-1.3m,"MLD49_332,DE22",1,2,1,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E61000004F92AE997C6B6240293FA9F6E97445C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.3629799999999932 -43.20783000000000129),-43.20783,147.36298,TAS23,165,#0000FF,Bruny Neck Nth,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,10/12/2008-2m,ESOhon34_232,1,2,1,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E610000044A33B889D6B62405890662C9A9A45C0,14.28436999,2.407025634,35.27525656,5.570757244,0.37979316,8.10082452,3.45633227,0.14554961,0.507015407,0.339655489,7.32E-05,0.001519498,263.5856269,0.159152256,47.25409575,9.638172809,12.03661072,1.376897243
Point (147.3446999999999889 -42.90610999999999819),-42.90611,147.3447,TAS230,165,#0000FF,Manning Reef,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,"14/11/2009-2.5m, 14/11/2009-3m","DE4,4DE",1,2,1,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E6100000CC5D4BC8076B62400E4A9869FB7345C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.41044999999999732 -42.90024999999999977),-42.90025,147.41045,TAS231,165,#0000FF,Puncher s Reef,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,"26/11/2009-5m, 26/11/2009-5.5m","10DE,DE10",1,2,2,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E610000095D40968226D6240AC1C5A643B7345C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.33941999999998984 -42.88971000000000089),-42.88971,147.33942,TAS232,165,#0000FF,Battery Point,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,"ATRC, RLS","2.1m,2.2",2010,"11/02/2010-2m, 11/02/2010-2.1m","Derwent15,4610,DE40",1,1,1,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E610000077F35487DC6A62404B766C04E27145C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.33910000000000196 -42.88832000000000022),-42.88832,147.3391,TAS234,165,#0000FF,CSIROPoint,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,"09/12/2009-4m, 09/12/2009-7.5m","19DE,DE18",1,2,2,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E61000005B423EE8D96A6240FD304278B47145C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.38543000000001371 -42.88248999999999711),-42.88249,147.38543,TAS236,165,#0000FF,Bellerieve/Howrah Bluff,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,"ATRC, RLS","5.3m,5.4",2010,"04/02/2010-5.2m, 04/02/2010-5.3m","4609,Derwent9,DE49",1,2,2,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E6100000B79C4B71556C62400686AC6EF57045C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.36519999999998731 -42.88199000000000183),-42.88199,147.3652,TAS237,165,#0000FF,Bellerieve Bluff,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,"ATRC, RLS","4.3m,4.4",2010,"25/04/2009-2m, 04/02/2010-4.2m, 04/02/2010-4.3m","BJC02,DE48, Derwent8,4608",1,2,2,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E6100000F90FE9B7AF6B624014B35E0CE57045C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.37019000000000801 -42.88181000000000154),-42.88181,147.37019,TAS238,165,#0000FF,Bellerive Oval,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,"14/03/2009-3.5m, 26/11/2009-5m, 26/11/2009-5.5m","1EBF,DE9, 9DE",1,1,2,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E6100000CCE9B298D86B624093A46B26DF7045C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.36381000000000085 -42.88013999999999726),-42.88014,147.36381,TAS239,165,#0000FF,Bellerive Bluff Boat Ramp,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,28/02/2009-2.9m,"DE31,BJC01",1,2,2,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E6100000A67EDE54A46B624063F3716DA87045C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.3557999999999879 -42.87595000000000312),-42.87595,147.3558,TAS240,165,#0000FF,RosnyPoint,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,"09/12/2009-3.5m, 09/12/2009-4m","18DE,DE17",1,2,2,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E6100000567DAEB6626B624032772D211F7045C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.35036999999999807 -42.87190999999999974),-42.87191,147.35037,TAS241,165,#0000FF,Rosny Point North,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,"ATRC, RLS","4.3m,4.4",2010,"04/02/2010-4.2m, 04/02/2010-4.3m","Derwent7,DE47,4607",1,2,2,2,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E6100000FC6F253B366B6240168733BF9A6F45C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.35009999999999764 -42.86102000000000345),-42.86102,147.3501,TAS243,165,#0000FF,Lindisfarne Sth,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,"13/01/2009-2m, 03/02/2010-2m, 03/02/2010-2.1m","Derwent6, MLD47_330,DE46",1,2,2,2,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E61000008C4AEA04346B6240D99942E7356E45C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.35009999999999764 -42.86102000000000345),-42.86102,147.3501,TAS244,165,#0000FF,200 m North Tasman Bridge East Shore,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,ATRC,"2.1m,2.2",2010,#N/A,4606,1,2,2,2,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E61000008C4AEA04346B6240D99942E7356E45C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.35089999999999577 -42.85313000000000017),-42.85313,147.3509,TAS245,165,#0000FF,LindersfarneYachtClub,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,"09/12/2009-3m, 09/12/2009-4m","17DE,DE16",1,2,2,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E61000005305A3923A6B6240459E245D336D45C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.32785000000001219 -42.8518100000000004),-42.85181,147.32785,TAS246,165,#0000FF,Cornelian Bay,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,"ATRC, RLS","2.1m,2.2",2010,"07/12/2009-2.5m, 12/02/2010-2m, 12/02/2010-2.1m","12DE,4605,DE42, Derwent17",1,1,1,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E6100000CC7F48BF7D6A6240F0332E1C086D45C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.3376299999999901 -42.84432999999999936),-42.84433,147.33763,TAS247,165,#0000FF,Point South of Gielston Bay,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,"ATRC, RLS","3.1m,3.2",2010,"03/02/2010-3m, 03/02/2010-3.1m","DE45,4604,Derwent5",1,2,3,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E6100000C1046EDDCD6A62400E846401136C45C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.33123000000000502 -42.83791999999999689),-42.83792,147.33123,TAS248,165,#0000FF,Bedlam Walls South,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,"ATRC, RLS","4.1m,4.2",2010,"01/02/2010-4m, 01/02/2010-4.1m","Derwent4,4603,DE44",1,2,4,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E6100000882EA86F996A624009556AF6406B45C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.32728000000000179 -42.83201999999999998),-42.83202,147.32728,TAS249,165,#0000FF,Bedlam Walls North,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,"ATRC, RLS","4.1m,4.2",2010,"01/02/2010-4m, 01/02/2010-4.1m","DE43,Derwent3,4602",1,2,4,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E61000005114E813796A624018CFA0A17F6A45C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.32116999999999507 -43.14545999999999992),-43.14546,147.32117,TAS25,165,#0000FF,Sykes Cove,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,10/12/2008-2m,ESOhon33_231,1,2,3,2,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E61000009ACE4E06476A62402670EB6E9E9245C0,14.26359756,2.504965466,35.27307169,6.057236924,0.36982385,8.102095579,3.320393274,0.09082,0.092955805,0.396876305,0.000207052,0.001667144,263.851192,0.141663953,29.75443106,8.039469352,11.94541155,1.479398447
Point (147.28102000000001226 -42.78846999999999667),-42.78847,147.28102,TAS250,165,#0000FF,Cadbury Point,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,ATRC,"1.1m,1.2",2010,#N/A,4601,1,1,1,2,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E6100000B3B0A71DFE68624046F0BF95EC6445C0,14.17260722,2.787783501,35.19825155,7.412263501,0.331829605,8.106489206,2.78138908,0.368020713,0,0.381539911,0.001534914,0.00219998,264.274946,0.089182024,87.70264673,14.24997444,11.61960428,1.749723306
Point (147.29852999999999952 -43.13913000000000153),-43.13913,147.29853,TAS27,165,#0000FF,Roberts Point Fish Farm,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,24/11/2008-4.5m,ESOhon7_205,1,2,3,2,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E6100000FF5BC98E8D6962403DF20703CF9145C0,14.25170981,2.485897713,35.2669485,5.939132435,0.36875669,8.102059369,3.29803198,0.09082,0.092955805,0.396876305,0.000207052,0.001674295,263.6600522,0.10629955,39.40587075,12.52186065,11.47788253,1.448095872
Point (147.17373000000000616 -43.4385600000000025),-43.43856,147.17373,TAS3,165,#0000FF,Great Taylors Bay,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,11/12/2008-5m,ESOhon37_235,1,2,2,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E6100000B18A37328F656240B8AAECBB22B845C0,14.29377026,2.185271394,35.27729327,4.663308726,0.396177746,8.098661911,3.661806018,0.248997882,0.375940472,0.397752821,0.0022317,0.001270981,262.7217274,0.100046201,75.15197545,18.63380659,12.00501128,1.165236773
Point (147.30894000000000688 -43.13494000000000028),-43.13494,147.30894,TAS30,165,#0000FF,Point north of Barnes Bay,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,24/11/2008-2m,ESOhon8_206,1,2,2,2,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E6100000A38D23D6E26962400C76C3B6459145C0,14.25170981,2.485897713,35.2669485,5.939132435,0.36875669,8.102059369,3.29803198,0.09082,0.092955805,0.396876305,0.000207052,0.001674295,263.6600522,0.10629955,39.40587075,12.52186065,11.47788253,1.448095872
Point (147.32347999999998933 -43.12404000000000082),-43.12404,147.32348,TAS31,165,#0000FF,Barnes Bay North Head,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,25/11/2008-2m,ESOhon9_207,1,2,2,1,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E6100000209DBAF2596A6240ABB2EF8AE08F45C0,14.25170981,2.485897713,35.2669485,5.939132435,0.36875669,8.102059369,3.29803198,0.09082,0.092955805,0.396876305,0.000207052,0.001674295,263.6600522,0.10629955,39.40587075,12.52186065,11.47788253,1.448095872
Point (147.27025000000000432 -43.12154999999999916),-43.12155,147.27025,TAS33,165,#0000FF,North of Kettering Bay,Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,27/11/2008-5m,ESOhon16_214,1,2,2,2,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E6100000CFF753E3A5686240166A4DF38E8F45C0,14.25170981,2.485897713,35.2669485,5.939132435,0.36875669,8.102059369,3.29803198,0.09082,0.092955805,0.396876305,0.000207052,0.001674295,263.6600522,0.10629955,39.40587075,12.52186065,11.47788253,1.448095872
Point (147.31478999999998791 -43.11928000000000338),-43.11928,147.31479,TAS35,165,#0000FF,Roberts Fish Farm (2kmNE),Australia,Tasmania,D'Entrecasteaux & Derwent,,Fishing,RLS,#N/A,#N/A,25/11/2008-2m,ESOhon10_208,1,2,2,2,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,0101000020E610000073637AC2126A62408F882991448F45C0,14.25170981,2.485897713,35.2669485,5.939132435,0.36875669,8.102059369,3.29803198,0.09082,0.092955805,0.396876305,0.000207052,0.001674295,263.6600522,0.10629955,39.40587075,12.52186065,11.47788253,1.448095872
